VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,trip_duration,trip_duration_minutes,time_category,Shape_Leng,Shape_Area,zone,LocationID,borough,lat,lng
2,2022-02-16 10:51:04,2022-02-16 11:02:39,N,1.0,42,74,6.0,1.26,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0,0 days 00:11:35,11.583333333333334,morning,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-26 01:55:29,2022-02-26 02:07:35,N,1.0,74,151,3.0,2.5,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1.0,1.0,0.0,0 days 00:12:06,12.1,night,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-12 10:36:25,2022-02-12 10:48:07,N,1.0,152,43,1.0,2.7,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1.0,1.0,0.0,0 days 00:11:42,11.7,morning,0.0579094768782,0.000146637644064,Manhattanville,152,Manhattan,40.81757720019101,-73.95432487462715
2,2022-02-06 11:20:05,2022-02-06 11:25:00,N,1.0,7,7,2.0,0.54,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0,0 days 00:04:55,4.916666666666667,morning,0.107417171123,0.000389787989274,Astoria,7,Queens,40.76108472915124,-73.92149056694653
2,2022-02-14 21:14:21,2022-02-14 21:29:52,N,1.0,95,219,1.0,7.26,22.0,0.5,0.5,4.66,0.0,,0.3,27.96,1.0,1.0,0.0,0 days 00:15:31,15.516666666666667,evening,0.113629605476,0.00057277033803,Forest Hills,95,Queens,40.72346527235991,-73.84821993627048
2,2022-02-25 12:51:58,2022-02-25 13:07:14,N,1.0,75,233,1.0,4.26,15.5,0.0,0.5,2.8,0.0,,0.3,21.85,1.0,1.0,2.75,0 days 00:15:16,15.266666666666667,afternoon,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
1,2022-02-23 12:03:58,2022-02-23 12:54:46,N,1.0,188,254,1.0,0.0,56.2,0.0,0.5,0.0,6.55,,0.3,63.55,1.0,1.0,0.0,0 days 00:50:48,50.8,afternoon,0.0977983968367,0.000313003032771,Prospect-Lefferts Gardens,188,Brooklyn,40.65756006307837,-73.94520015758998
2,2022-02-22 21:19:05,2022-02-22 21:22:18,N,1.0,42,42,1.0,0.56,4.0,0.5,0.5,1.59,0.0,,0.3,6.89,1.0,1.0,0.0,0 days 00:03:13,3.216666666666667,evening,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-26 14:18:28,2022-02-26 14:34:16,N,1.0,181,195,1.0,2.03,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0,0 days 00:15:48,15.8,afternoon,0.0895372399547,0.000306890292807,Park Slope,181,Brooklyn,40.67201914054624,-73.97904489684504
2,2022-02-02 16:36:50,2022-02-02 16:42:56,N,1.0,75,74,1.0,1.33,6.5,1.0,0.5,2.08,0.0,,0.3,10.38,1.0,1.0,0.0,0 days 00:06:06,6.1,afternoon,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-05 11:29:49,2022-02-05 11:39:48,N,1.0,7,146,1.0,1.63,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0,0 days 00:09:59,9.983333333333333,morning,0.107417171123,0.000389787989274,Astoria,7,Queens,40.76108472915124,-73.92149056694653
2,2022-02-26 14:32:30,2022-02-26 14:40:40,N,1.0,41,238,1.0,1.39,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0,0 days 00:08:10,8.166666666666666,afternoon,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-26 11:06:10,2022-02-26 11:12:23,N,1.0,42,41,1.0,1.1,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0,0 days 00:06:13,6.216666666666667,morning,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-10 18:43:15,2022-02-10 18:59:51,N,1.0,75,142,1.0,2.73,13.0,1.0,0.5,3.51,0.0,,0.3,21.06,1.0,1.0,2.75,0 days 00:16:36,16.6,evening,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
1,2022-02-05 10:41:58,2022-02-05 10:45:41,N,1.0,33,40,1.0,0.7,4.5,0.0,0.5,1.05,0.0,,0.3,6.35,1.0,1.0,0.0,0 days 00:03:43,3.716666666666667,morning,0.0532702931967,0.000147416802448,Brooklyn Heights,33,Brooklyn,40.69623832706301,-73.99532879720404
2,2022-02-01 13:36:27,2022-02-01 13:43:09,N,1.0,95,95,1.0,1.06,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0,0 days 00:06:42,6.7,afternoon,0.113629605476,0.00057277033803,Forest Hills,95,Queens,40.72346527235991,-73.84821993627048
2,2022-02-17 17:40:16,2022-02-17 17:41:07,N,1.0,7,7,1.0,0.18,3.0,1.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0,0 days 00:00:51,0.85,afternoon,0.107417171123,0.000389787989274,Astoria,7,Queens,40.76108472915124,-73.92149056694653
1,2022-02-22 10:51:33,2022-02-22 11:04:39,N,1.0,166,75,1.0,1.8,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0,0 days 00:13:06,13.1,morning,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
1,2022-02-19 08:14:55,2022-02-19 08:31:00,N,1.0,116,246,1.0,6.2,20.5,3.25,0.5,7.35,0.0,,0.3,31.9,1.0,1.0,2.75,0 days 00:16:05,16.083333333333332,morning,0.0681164844265,0.000260415337217,Hamilton Heights,116,Manhattan,40.827535259806176,-73.94736754322265
2,2022-02-05 09:12:24,2022-02-05 09:19:34,N,1.0,74,75,1.0,1.31,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0,0 days 00:07:10,7.166666666666667,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-22 11:24:04,2022-02-22 11:35:04,N,1.0,74,263,1.0,2.23,9.5,0.0,0.5,3.26,0.0,,0.3,16.31,1.0,1.0,2.75,0 days 00:11:00,11.0,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-22 09:27:34,2022-02-22 09:37:53,N,1.0,166,238,1.0,1.4,8.5,0.0,0.5,3.01,0.0,,0.3,15.06,1.0,1.0,2.75,0 days 00:10:19,10.316666666666666,morning,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-07 16:45:48,2022-02-07 17:00:58,N,1.0,130,10,1.0,4.63,16.0,1.0,0.5,0.0,0.0,,0.3,17.8,2.0,1.0,0.0,0 days 00:15:10,15.166666666666666,afternoon,0.142028320665,0.000468322514327,Jamaica,130,Queens,40.70327388330144,-73.80034752467984
2,2022-02-16 18:34:44,2022-02-16 18:38:52,N,1.0,42,42,1.0,0.86,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,1.0,1.0,0.0,0 days 00:04:08,4.133333333333334,evening,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
1,2022-02-07 14:49:44,2022-02-07 15:19:02,N,1.0,95,121,1.0,2.6,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2.0,1.0,0.0,0 days 00:29:18,29.3,afternoon,0.113629605476,0.00057277033803,Forest Hills,95,Queens,40.72346527235991,-73.84821993627048
2,2022-02-08 09:23:43,2022-02-08 09:56:54,N,1.0,74,144,1.0,8.22,27.5,0.0,0.5,6.21,0.0,,0.3,37.26,1.0,1.0,2.75,0 days 00:33:11,33.18333333333333,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-01 16:16:00,2022-02-01 16:19:07,N,1.0,43,236,1.0,0.41,4.0,1.0,0.5,1.71,0.0,,0.3,10.26,1.0,1.0,2.75,0 days 00:03:07,3.1166666666666667,afternoon,0.0997386183576,0.000379662912054,Central Park,43,Manhattan,40.782459738636334,-73.96557217995945
2,2022-02-22 10:03:39,2022-02-22 10:07:56,N,1.0,42,41,1.0,0.88,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1.0,1.0,0.0,0 days 00:04:17,4.283333333333333,morning,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-26 21:43:16,2022-02-26 21:52:57,N,1.0,75,166,1.0,1.46,8.0,0.5,0.5,10.0,0.0,,0.3,19.3,1.0,1.0,0.0,0 days 00:09:41,9.683333333333334,evening,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-20 21:07:43,2022-02-20 21:19:33,N,1.0,75,239,1.0,2.48,11.0,0.5,0.5,0.0,0.0,,0.3,15.05,2.0,1.0,2.75,0 days 00:11:50,11.833333333333334,evening,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-13 12:56:00,2022-02-13 13:05:38,N,1.0,7,145,1.0,1.24,8.0,0.0,0.5,2.2,0.0,,0.3,11.0,1.0,1.0,0.0,0 days 00:09:38,9.633333333333333,afternoon,0.107417171123,0.000389787989274,Astoria,7,Queens,40.76108472915124,-73.92149056694653
2,2022-02-03 01:11:53,2022-02-03 01:14:18,N,1.0,83,82,1.0,0.51,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0,0 days 00:02:25,2.4166666666666665,night,0.105984933269,0.000217463718718,Elmhurst/Maspeth,83,Queens,40.74014560317754,-73.88922182947495
1,2022-02-19 01:31:33,2022-02-19 01:58:05,N,1.0,65,233,2.0,5.6,21.0,3.25,0.5,5.0,0.0,,0.3,30.05,1.0,1.0,2.75,0 days 00:26:32,26.533333333333335,night,0.0446070683658,8.1803882541e-05,Downtown Brooklyn/MetroTech,65,Brooklyn,40.69537260932962,-73.9855710635353
2,2022-02-17 11:02:57,2022-02-17 11:12:26,N,1.0,41,152,1.0,1.65,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0,0 days 00:09:29,9.483333333333333,morning,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-09 06:47:33,2022-02-09 06:56:38,N,1.0,130,10,1.0,1.73,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0,0 days 00:09:05,9.083333333333334,morning,0.142028320665,0.000468322514327,Jamaica,130,Queens,40.70327388330144,-73.80034752467984
1,2022-02-17 11:49:07,2022-02-17 12:01:59,N,1.0,166,239,1.0,1.9,10.0,2.75,0.5,0.0,0.0,,0.3,13.55,2.0,1.0,2.75,0 days 00:12:52,12.866666666666667,morning,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-11 13:08:57,2022-02-11 13:40:01,N,1.0,97,165,1.0,6.03,25.0,0.0,0.5,1.0,0.0,,0.3,26.8,1.0,1.0,0.0,0 days 00:31:04,31.066666666666666,afternoon,0.0624760147423,0.000163303970435,Fort Greene,97,Brooklyn,40.690615655694266,-73.975576580035
2,2022-02-22 17:08:00,2022-02-22 17:17:11,N,1.0,75,263,1.0,0.87,7.0,1.0,0.5,2.31,0.0,,0.3,13.86,1.0,1.0,2.75,0 days 00:09:11,9.183333333333334,afternoon,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-10 22:48:10,2022-02-10 22:53:38,N,1.0,116,244,1.0,1.28,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1.0,1.0,0.0,0 days 00:05:28,5.466666666666667,evening,0.0681164844265,0.000260415337217,Hamilton Heights,116,Manhattan,40.827535259806176,-73.94736754322265
2,2022-02-26 20:00:28,2022-02-26 20:06:38,N,1.0,7,7,1.0,0.75,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,1.0,0.0,0 days 00:06:10,6.166666666666667,evening,0.107417171123,0.000389787989274,Astoria,7,Queens,40.76108472915124,-73.92149056694653
2,2022-02-02 20:21:37,2022-02-02 20:37:38,N,1.0,25,61,1.0,2.36,11.5,0.5,0.5,3.2,0.0,,0.3,16.0,1.0,1.0,0.0,0 days 00:16:01,16.016666666666666,evening,0.0471458199319,0.000124168267356,Boerum Hill,25,Brooklyn,40.68561458946419,-73.98645898767127
2,2022-02-11 08:28:01,2022-02-11 08:33:39,N,1.0,75,75,1.0,0.53,5.5,0.0,0.5,2.0,0.0,,0.3,8.3,1.0,1.0,0.0,0 days 00:05:38,5.633333333333334,morning,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-06 04:01:05,2022-02-06 04:09:50,N,1.0,129,138,1.0,2.75,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0,0 days 00:08:45,8.75,night,0.0932727273403,0.00047398833179,Jackson Heights,129,Queens,40.75905747396381,-73.8874063794919
2,2022-02-11 09:26:00,2022-02-11 09:34:47,N,1.0,52,33,1.0,0.57,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0,0 days 00:08:47,8.783333333333333,morning,0.0289076710093,4.52027509603e-05,Cobble Hill,52,Brooklyn,40.686604541764765,-73.99692247138711
2,2022-02-06 17:07:47,2022-02-06 17:28:19,N,1.0,65,231,1.0,2.9,15.5,0.0,0.5,0.0,0.0,,0.3,19.05,2.0,1.0,2.75,0 days 00:20:32,20.533333333333335,afternoon,0.0446070683658,8.1803882541e-05,Downtown Brooklyn/MetroTech,65,Brooklyn,40.69537260932962,-73.9855710635353
2,2022-02-17 14:20:58,2022-02-17 14:36:16,N,1.0,40,33,1.0,1.74,10.5,0.0,0.5,3.39,0.0,,0.3,14.69,1.0,1.0,0.0,0 days 00:15:18,15.3,afternoon,0.0518506648762,0.000108949211644,Carroll Gardens,40,Brooklyn,40.67850422309208,-73.99581808190938
2,2022-02-02 11:27:39,2022-02-02 11:42:13,N,1.0,24,142,1.0,2.16,11.0,0.0,0.5,0.0,0.0,,0.3,14.55,2.0,1.0,2.75,0 days 00:14:34,14.566666666666666,morning,0.0469999619287,6.07235737749e-05,Bloomingdale,24,Manhattan,40.80203277299444,-73.96556852909367
2,2022-02-12 22:20:15,2022-02-12 22:30:44,N,1.0,95,134,1.0,1.83,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,0.0,0 days 00:10:29,10.483333333333333,evening,0.113629605476,0.00057277033803,Forest Hills,95,Queens,40.72346527235991,-73.84821993627048
